s,h:m:s,max_rss,max_vms,max_uss,max_pss,io_in,io_out,mean_load,repeat,sample,rule,threads_per_rule,no_samples,resource_type,run_type,data_type,pipeline,filepath_benchmarking_file,filepath_log_file,node
3809.8639,1:03:29,9371.84,24890.55,9369.32,9369.39,0.02,134.34,114.78,2,dummy_proband01,SnpSift_dbnsfp,32,1,cpu_run,cohort_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_dbnsfp,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/logs/SnpSift_dbnsfp,
4715.9978,1:18:35,8174.49,25020.57,8172.02,8172.08,0.0,135.89,115.45,3,dummy_proband01,SnpSift_dbnsfp,32,1,cpu_run,cohort_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_dbnsfp,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/logs/SnpSift_dbnsfp,
17.721,0:00:17,1803.76,38465.9,1802.16,1802.23,125.76,111.98,319.51,1,dummy_proband01,gatk_VQSR_snp,32,1,cpu_run,cohort_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/benchmarks/gatk_VQSR_snp,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/logs/gatk_VQSR_snp,kscprod-bio2 
17.7353,0:00:17,2129.3,38465.9,2126.54,2126.61,0.0,111.98,301.1,2,dummy_proband01,gatk_VQSR_snp,32,1,cpu_run,cohort_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/benchmarks/gatk_VQSR_snp,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/logs/gatk_VQSR_snp,kscprod-bio2 
16.7891,0:00:16,1940.1,38465.9,1937.32,1937.4,0.0,111.98,293.1,3,dummy_proband01,gatk_VQSR_snp,32,1,cpu_run,cohort_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/benchmarks/gatk_VQSR_snp,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/logs/gatk_VQSR_snp,kscprod-bio2 
14.5704,0:00:14,1981.39,38465.9,1951.4,1965.54,3.21,100.38,301.72,1,dummy_proband01,gatk_VQSR_indel,32,1,cpu_run,cohort_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/benchmarks/gatk_VQSR_indel,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/logs/gatk_VQSR_indel,kscprod-bio2 
14.3753,0:00:14,2051.47,38465.9,2022.77,2036.92,0.0,98.42,329.94,2,dummy_proband01,gatk_VQSR_indel,32,1,cpu_run,cohort_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/benchmarks/gatk_VQSR_indel,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/logs/gatk_VQSR_indel,kscprod-bio2 
13.7328,0:00:13,1953.69,38465.9,1923.06,1937.21,0.0,97.58,343.01,3,dummy_proband01,gatk_VQSR_indel,32,1,cpu_run,cohort_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/benchmarks/gatk_VQSR_indel,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/logs/gatk_VQSR_indel,kscprod-bio2 
10.2109,0:00:10,443.79,5616.44,441.82,441.91,745.5,446.94,138.7,1,dummy_proband01,SnpSift_filter_proband,32,1,cpu_run,cohort_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_filter_proband,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/logs/SnpSift_filter_proband,
9.8956,0:00:09,455.11,5616.44,452.11,452.19,0.0,453.25,143.47,2,dummy_proband01,SnpSift_filter_proband,32,1,cpu_run,cohort_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_filter_proband,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/logs/SnpSift_filter_proband,
10.1413,0:00:10,454.65,5616.44,451.81,451.88,0.0,438.63,127.2,3,dummy_proband01,SnpSift_filter_proband,32,1,cpu_run,cohort_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_filter_proband,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/logs/SnpSift_filter_proband,
283.8362,0:04:43,7163.8,13318.14,6842.03,6850.87,841.48,14.07,128.06,1,dummy_proband01,genmod_models,32,1,cpu_run,cohort_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/benchmarks/genmod_models,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/logs/genmod_models,
274.9399,0:04:34,7050.82,13252.89,6729.61,6738.47,0.0,13.4,126.34,2,dummy_proband01,genmod_models,32,1,cpu_run,cohort_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/benchmarks/genmod_models,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/logs/genmod_models,
265.3852,0:04:25,7307.05,13394.82,6986.62,6995.43,0.0,13.99,138.5,3,dummy_proband01,genmod_models,32,1,cpu_run,cohort_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/benchmarks/genmod_models,./exome/cpu_run/01_sample/cohort_run/32_threads/vcf_annotation_pipeline/workflow/logs/genmod_models,
4034.7803,1:07:14,25081.34,48829.84,25049.03,25063.21,2640.77,7491.46,531.19,1,dummy_proband01,bwa_mem,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio5 
2770.3537,0:46:10,25137.43,48829.84,25104.95,25119.25,0.0,7820.36,847.91,2,dummy_proband01,bwa_mem,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio5 
5959.4923,1:39:19,24725.99,48829.84,24721.91,24722.0,0.0,7598.95,383.41,3,dummy_proband01,bwa_mem,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio5 
4013.2274,1:06:53,24534.5,48829.84,24501.82,24516.13,2686.45,7654.73,561.37,1,dummy_mother01,bwa_mem,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio5 
2563.5228,0:42:43,26169.45,48829.84,26143.36,26157.65,0.0,7357.09,973.54,2,dummy_mother01,bwa_mem,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio5 
5049.2032,1:24:09,24254.69,48829.84,24225.17,24239.46,0.0,7665.23,438.7,3,dummy_mother01,bwa_mem,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio5 
10774.9294,2:59:34,23860.79,48829.82,23856.77,23856.83,5037.77,8401.44,225.38,1,dummy_father01,bwa_mem,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio2 
7877.1134,2:11:17,24563.77,48829.82,24559.58,24559.64,3742.27,8252.01,300.46,2,dummy_father01,bwa_mem,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio2 
5321.380999999999,1:28:41,24503.85,48829.82,24499.65,24499.72,848.51,8414.71,477.59,3,dummy_father01,bwa_mem,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio2 
1187.5163,0:19:47,7554.14,38468.88,7552.04,7552.11,8782.74,95.27,129.52,1,dummy_proband01,gatk_GenotypeGVCFs,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_GenotypeGVCFs,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_GenotypeGVCFs,kscprod-bio2 
1138.6398,0:18:58,5271.08,38468.88,5269.03,5269.1,0.0,96.77,128.41,2,dummy_proband01,gatk_GenotypeGVCFs,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_GenotypeGVCFs,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_GenotypeGVCFs,kscprod-bio2 
1236.9055,0:20:36,6844.4,38468.88,6843.89,6843.95,0.0,95.72,131.47,3,dummy_proband01,gatk_GenotypeGVCFs,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_GenotypeGVCFs,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_GenotypeGVCFs,kscprod-bio2 
1341.5716,0:22:21,2660.73,4350.6,2604.65,2613.44,1772.12,5122.85,391.01,1,dummy_proband01,trim_galore_pe,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
1835.6621,0:30:35,2639.42,4329.73,2583.56,2591.75,1.48,5236.54,302.33,2,dummy_proband01,trim_galore_pe,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
1910.3099,0:31:50,2675.01,4365.5,2619.26,2627.42,0.44,5180.39,288.48,3,dummy_proband01,trim_galore_pe,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
1301.7486,0:21:41,2736.06,4426.37,2679.97,2688.18,1704.03,5044.58,394.49,1,dummy_mother01,trim_galore_pe,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
1810.1827,0:30:10,2628.15,4318.45,2572.31,2580.47,1.7,5066.05,297.27,2,dummy_mother01,trim_galore_pe,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
1846.4254,0:30:46,2591.88,4281.96,2536.02,2544.19,1.29,5058.52,287.22,3,dummy_mother01,trim_galore_pe,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
1450.4947,0:24:10,3062.12,4752.19,3008.1,3016.49,1845.99,5485.79,389.97,1,dummy_father01,trim_galore_pe,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
1925.481,0:32:05,3016.28,4706.69,2962.54,2970.93,0.54,5550.25,303.21,2,dummy_father01,trim_galore_pe,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
2023.2222,0:33:43,3071.04,4760.78,3016.84,3025.25,4.97,5516.56,287.68,3,dummy_father01,trim_galore_pe,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
2181.1447,0:36:21,4451.04,38467.02,4452.25,4452.3,7893.45,8870.26,120.75,1,dummy_proband01,gatk_CombineGVCFs,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_CombineGVCFs,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_CombineGVCFs,kscprod-bio2 
2340.6636,0:39:00,4651.06,38467.02,4650.35,4650.41,0.0,8920.43,121.5,2,dummy_proband01,gatk_CombineGVCFs,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_CombineGVCFs,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_CombineGVCFs,kscprod-bio2 
2181.0083,0:36:21,3863.76,38467.02,3864.18,3864.23,0.0,8870.42,121.42,3,dummy_proband01,gatk_CombineGVCFs,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_CombineGVCFs,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_CombineGVCFs,kscprod-bio2 
1888.2078,0:31:28,23677.05,43082.16,23648.99,23663.17,4303.19,3530.85,395.33,1,dummy_proband01,gatk_MarkDuplicates,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1504.1257,0:25:04,23649.09,43082.16,23617.88,23632.07,6.2,3534.58,494.73,2,dummy_proband01,gatk_MarkDuplicates,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1275.6358,0:21:15,23642.23,43082.16,23614.51,23628.7,0.0,3436.97,852.55,3,dummy_proband01,gatk_MarkDuplicates,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1743.489,0:29:03,26758.91,43082.16,26755.93,26755.96,3491.2,3348.88,486.61,1,dummy_mother01,gatk_MarkDuplicates,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1670.3664,0:27:50,23489.88,43082.16,23471.77,23478.97,0.0,3374.86,420.97,2,dummy_mother01,gatk_MarkDuplicates,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1390.6423,0:23:10,23611.72,43082.16,23580.35,23594.55,0.0,3176.09,520.31,3,dummy_mother01,gatk_MarkDuplicates,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1097.3210000000001,0:18:17,27275.89,43082.16,27244.23,27253.28,3671.43,3452.93,1084.05,1,dummy_father01,gatk_MarkDuplicates,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1012.8387,0:16:52,23876.22,43082.16,23844.75,23853.8,0.0,3640.26,1333.77,2,dummy_father01,gatk_MarkDuplicates,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
974.9413,0:16:14,23915.41,43082.16,23883.83,23892.89,0.0,3496.42,1315.27,3,dummy_father01,gatk_MarkDuplicates,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1372.328,0:22:52,1675.4,38783.55,1640.69,1650.94,0.13,4979.31,115.25,1,dummy_proband01,gatk_ApplyBQSR,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio2 
1278.0626,0:21:18,1549.75,38783.55,1515.1,1525.36,0.0,5003.02,122.68,2,dummy_proband01,gatk_ApplyBQSR,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio2 
1129.2335,0:18:49,1939.62,38783.55,1905.34,1915.58,0.0,4994.43,134.87,3,dummy_proband01,gatk_ApplyBQSR,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio2 
1508.155,0:25:08,1687.26,38783.54,1653.57,1668.28,8.19,4887.2,109.85,1,dummy_mother01,gatk_ApplyBQSR,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio2 
1419.1136,0:23:39,1623.61,38786.36,1587.06,1597.32,0.0,4885.4,116.67,2,dummy_mother01,gatk_ApplyBQSR,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio2 
1076.7382,0:17:56,1737.3,38786.36,1701.23,1711.49,0.0,4914.68,137.49,3,dummy_mother01,gatk_ApplyBQSR,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio2 
1090.3891,0:18:10,1721.79,38783.54,1687.05,1697.06,8.78,5450.93,137.65,1,dummy_father01,gatk_ApplyBQSR,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio2 
1268.8883,0:21:08,1628.69,38783.54,1594.52,1604.53,0.0,5492.67,123.18,2,dummy_father01,gatk_ApplyBQSR,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio2 
1528.592,0:25:28,1694.68,38783.54,1661.07,1671.07,0.0,5556.44,107.09,3,dummy_father01,gatk_ApplyBQSR,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio2 
14447.0197,4:00:47,12496.57,38539.73,12464.49,12474.53,5125.07,2753.49,119.74,1,dummy_proband01,gatk_HaplotypeCaller_cohort,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_cohort,kscprod-bio2 
11505.4405,3:11:45,12249.53,38558.81,12217.36,12226.91,1440.32,2750.05,134.17,2,dummy_proband01,gatk_HaplotypeCaller_cohort,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_cohort,kscprod-bio2 
12023.3585,3:20:23,12191.04,38575.72,12158.95,12173.31,0.0,2751.85,131.03,3,dummy_proband01,gatk_HaplotypeCaller_cohort,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_cohort,kscprod-bio2 
14221.2637,3:57:01,12219.84,38511.69,12187.75,12197.3,4936.05,2545.55,117.38,1,dummy_mother01,gatk_HaplotypeCaller_cohort,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_cohort,kscprod-bio2 
10934.2957,3:02:14,12092.6,38575.69,12060.67,12070.21,1652.14,2541.04,134.47,2,dummy_mother01,gatk_HaplotypeCaller_cohort,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_cohort,kscprod-bio2 
12024.9526,3:20:24,12199.53,38575.69,12167.44,12176.99,0.0,2543.93,134.82,3,dummy_mother01,gatk_HaplotypeCaller_cohort,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_cohort,kscprod-bio2 
12691.8036,3:31:31,12143.28,38539.69,12111.18,12120.73,5545.82,2690.86,132.17,1,dummy_father01,gatk_HaplotypeCaller_cohort,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_cohort,kscprod-bio2 
12667.3932,3:31:07,12219.55,38575.68,12187.54,12197.08,207.85,2690.21,133.53,2,dummy_father01,gatk_HaplotypeCaller_cohort,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_cohort,kscprod-bio2 
12096.0248,3:21:36,12270.16,38511.68,12266.73,12266.78,2.01,2686.9,142.1,3,dummy_father01,gatk_HaplotypeCaller_cohort,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_cohort,kscprod-bio2 
